Date,price_diff,volume,high_low_gap,vol_diff_by_bm,ma_10,ma_20,ma_30,ma_40,ma_50,ma_60,ma_90,ma_120,ma_180,ma_255,vol_ma_10,vol_ma_20,vol_ma_30,vol_ma_40,vol_ma_50,vol_ma_60,vol_ma_90,vol_ma_120,vol_ma_180,vol_ma_255,vol_diff_10_by_500,vol_diff_20_by_500,vol_diff_30_by_500,vol_diff_40_by_500,vol_diff_50_by_500,vol_diff_60_by_500,vol_diff_90_by_500,vol_diff_120_by_500,vol_diff_180_by_500,vol_diff_255_by_500
2012-06-14,-0.014417992286788639,21995050.0,300.0,51.5589545241444,0.0013821784674622251,-0.001215420090542052,-0.0013342362001086626,0.0016078247485052488,0.0012474314793403706,0.0016983110062178527,0.0023720060522671974,0.0014813137083260189,,,0.013629853650716473,0.014278546242460373,0.012882869791738019,0.013478387534072616,0.013150796123583266,0.012716898713061685,0.013037908385183976,0.012913690357257658,,,0.8016841478380934,0.9817951955758191,0.9263337462901139,0.8825697049601132,0.8824318383643839,0.8443502620869805,0.8466472850412895,0.8611289148289049,0.9308487352388883,0.9658653028411561
2012-06-15,-0.028373425919742346,30404200.0,920.0,67.19160220994475,-0.00029949920156644436,-0.0010079345649527394,-0.002470197116858082,0.0010057145159387605,0.000457863319020273,0.0010344208074474152,0.002134548852225196,0.001278897226764893,,,0.01619896611005277,0.013822529181372754,0.013716251061781157,0.014263645265806727,0.01371970242018318,0.013228132137504742,0.013400141519729764,0.0131890795961408,,,0.8447932015500034,0.9576908653949097,0.9458658036178927,0.9020301017305776,0.8997338691123722,0.8591548798860356,0.8523147436689804,0.8666960400584017,0.9306652185189624,0.9673901658084468
2012-06-18,0.0032445120628539215,17608150.0,460.0,46.79285144831252,-0.0022626344066061675,-0.00043256241126026217,-0.0022146905634394956,0.0004622734574228904,0.0001720728145442152,0.0009566265583756284,0.002091971415219164,0.001196734759427646,,,0.014136564410726709,0.013743919637450936,0.013750016607339663,0.013730875643817829,0.013503867453321355,0.013200695477857224,0.013390346900498583,0.01314543310274081,,,0.8668538104379749,0.9160347943687801,0.9591318622103681,0.9026285609278368,0.9010437836309497,0.8643872055295181,0.8534921953296695,0.8655490344234246,0.9311131436314583,0.9666887154531348
2012-06-19,0.0007726165850030497,14839400.0,500.0,38.95878183250197,-0.0019793335683455206,0.00026171577610818454,-0.0012986060412205922,0.00015404793953786023,0.00011192705182725859,0.0011794413969057635,0.0019532480382535903,0.0012385383485617129,,,0.014169416724869884,0.01341646880352127,0.012954239357552228,0.013577397854617354,0.013494164044522833,0.013080336692423315,0.013337940514842713,0.013135959230258669,,,0.8490745936521249,0.8746235199189987,0.9486156843953154,0.9045942247983991,0.9009924302625167,0.8658260165447084,0.854952015255465,0.8671467381415214,0.927941534926642,0.9653471489387923
2012-06-20,-9.652153039940714e-05,13237700.0,400.0,36.0013598041882,-0.0015281847993338538,-0.0010883878021981986,-0.001410404462638078,0.00031730776556679883,5.94673084400732e-05,0.0009553683937591077,0.0020857975604205276,0.0012004678104065396,,,0.014148227318389139,0.011862834276654225,0.012928009912545606,0.013532959527410543,0.013489683550813264,0.012983145822428339,0.013256484537865562,0.01313312929294715,,,0.8508421358578248,0.8459659221852986,0.9380126783160647,0.9087501659852367,0.9009780909010311,0.8659902895196263,0.8554722400716583,0.8672266908365484,0.9232343275996754,0.9645778221386915
2012-06-21,-0.012277276722371333,12753750.0,320.0,32.68516145566376,-0.00525499449644311,-0.0021533169123429284,-0.0016152068473370917,4.335785009095261e-05,-0.00021357457945098802,0.0007168887951239711,0.0020913101970591952,0.001066693010354521,,,0.010928785992972749,0.01186350831494471,0.013053465009990455,0.013677083533746717,0.013600228138713918,0.01309398551248473,0.013250337720512052,0.0131883197032753,,,0.8067411682645024,0.8161300125279292,0.9394345970944906,0.9148012202859429,0.9037890160465778,0.8678740677909036,0.8488433307821945,0.8703134662796603,0.9194655183141967,0.9651800098510062
2012-06-22,-0.015011440281564425,31294350.0,440.0,104.07166611240439,-0.0059913559984921426,-0.0026835979308849735,-0.0021506179683440153,-0.0005269855409212986,-0.000604726053228184,0.00021972959285003016,0.002036410347372749,0.0008209100194909169,,,0.01134795910282561,0.012201698261619093,0.013267989144422227,0.013820160040026975,0.013741057278392426,0.013115782152531993,0.01331138877716569,0.013211007091038602,,,0.920568112379614,0.855559862645602,0.9713102967397778,0.937554491351392,0.926725864666333,0.8861847223770758,0.8549619357916111,0.8778374621256972,0.917346077710276,0.9672749048055144
2012-06-25,-0.031236238339114486,41318100.0,1000.0,141.88907967032966,-0.009088878211270579,-0.004247484819860636,-0.0031832446474737114,-0.001751287589719075,-0.0011648847776914194,-0.0005960060768714618,0.0015386180835271447,0.0005385948515671535,0.0011643400680073166,,0.013611704252523914,0.013741331513382408,0.014282309033149978,0.014320907054967956,0.01440502577051361,0.013525316510448814,0.013707228002025122,0.01352990338503673,0.01379275464533248,,1.08745161436094,0.9235870956427834,1.019415114860746,0.9721848871356868,0.9568273004787456,0.9082735513819247,0.8679134031358929,0.8891855347138142,0.9177490348543006,0.9709985146194088
2012-06-26,0.010320344214311383,25283500.0,400.0,80.70060644749441,-0.007687309120174746,-0.0034648818468288487,-0.0027107251674477694,-0.0021287056325856256,-0.00044836759768159597,-0.0003748487683532383,0.001666924449968131,0.0006510235656453478,0.0012806829566971137,,0.014890303361281507,0.014116911065020162,0.014492261053221742,0.013775073979545761,0.014056379173023808,0.013594497928632375,0.013735064629441785,0.013554849650066404,0.013781103437676284,,1.174827451180269,0.96316302003351,1.039104844741881,0.9828649165576407,0.9557270728680147,0.9209701525861381,0.8746266504402619,0.8945599607916558,0.915248660408206,0.9675613077172883
2012-06-27,0.024374001302250647,23542000.0,940.0,73.68388106416275,-0.006270142091556163,-0.0020734164234702756,-0.0022376575688359307,-0.0020022214576716378,0.00034087113684476476,0.00017263386014021442,0.0015109643778833516,0.0006855106002369086,0.0015420480224133015,,0.017266843582259214,0.015428504353548105,0.015144579350102981,0.013998434509397337,0.014322948718746452,0.013920306873874529,0.01338847680187945,0.013610247909105946,0.01377041510023985,,1.2491225063920837,0.9967038608998131,1.0535189005048273,0.9924385013152113,0.9422890529351319,0.9309611796241684,0.8710337095173922,0.8985853759130175,0.9137164646996332,0.966870577936509
